Ecu Id:
#time,engine-rpm,coolant_temp,ambient_temp,intake_air_temp,fuel_temp,map_kpa,battery_voltage,throttle_pot_voltage,idle_switch,uk1,park_neutral_switch,fault_codes,idle_set_point,idle_hot,uk2,iac_position,idle_error,ignition_advance_offset,ignition_advance,coil_time,crancs,uk4,uk5,ignition_switch,throttle_angle,uk6,air_fuel_ratio,fault_code0,lambda_voltage_mv,lambda_sensor_frequency,lambda_sensor_dutycycle,lambda_sensor_status,closed_loop,long_term_fuel_trim,short_term_fuel_trim,carbon_canister_dutycycle,fault_code1,idle_base_pos,uk7,uk8,ignition_advance2,uk9,idle_error2,uk10,fault_code4,uk11,uk12,uk13,uk14,uk15,uk16,uk17,uk18,uk19
18:49:24,1896,37,57,16,57,38,12.8,0.78,0,0,1,0,32,55,135,139,378,5,20,3.122,16,0,0,16,27,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,113,255,19,64,21,128,26,0,41,192,42
18:49:25,1864,37,57,16,57,38,12.8,0.78,0,0,1,0,32,55,135,139,361,5,19.5,3.126,16,0,0,16,27,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,121,255,19,64,21,128,26,0,41,192,42
18:49:25,1881,37,57,16,57,39,12.8,0.78,0,0,1,0,32,55,135,139,374,5,19.5,3.124,16,0,0,16,27,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,105,255,19,64,21,128,26,0,41,192,42
18:49:26,1867,37,57,16,57,38,12.9,0.78,0,0,1,0,32,55,135,139,362,5,19.5,3.11,16,0,0,16,27,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,101,255,19,64,21,128,26,0,41,192,42
18:49:26,1852,37,57,16,57,38,12.9,0.78,0,0,1,0,32,55,135,139,353,5,19.5,3.11,16,0,0,16,27,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,96,255,19,64,21,128,26,0,41,192,42
18:49:26,1836,37,57,16,57,39,12.9,0.76,0,0,1,0,32,55,135,138,337,5,19.5,3.086,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,107,255,19,64,21,128,26,0,41,192,42
18:49:27,1861,37,57,16,57,38,12.9,0.76,0,0,1,0,32,55,135,138,376,5,20,3.108,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,103,255,19,64,21,128,26,0,41,192,42
18:49:27,1866,37,57,16,57,39,12.9,0.76,0,0,1,0,32,55,135,138,362,5,19.5,3.098,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,92,255,19,64,21,128,26,0,41,192,42
18:49:28,1854,37,57,16,57,39,12.9,0.76,0,0,1,0,32,55,135,138,351,5,19.5,3.092,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,95,255,19,64,21,128,26,0,41,192,42
18:49:28,1854,37,57,16,57,39,13,0.76,0,0,1,0,32,55,135,138,365,5,19.5,3.094,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,121,255,19,64,21,128,26,0,41,192,42
18:49:29,1885,37,57,16,57,39,13,0.76,0,0,1,0,32,55,135,138,381,5,20,3.094,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,129,255,19,64,21,128,26,0,41,192,42
18:49:29,1886,37,57,16,57,39,13,0.76,0,0,1,0,32,55,135,138,380,5,20,3.094,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,142,255,19,64,21,128,26,0,41,192,42
18:49:30,1893,37,57,16,57,38,13,0.76,0,0,1,0,32,55,135,138,397,5,20,3.09,16,0,0,16,26,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,141,255,19,64,21,128,26,0,41,192,42
18:49:30,1895,37,57,16,57,37,13,0.76,0,0,1,0,32,55,135,138,396,5,20,3.088,16,0,0,16,25,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,129,112,255,19,64,21,128,26,0,41,192,42
18:49:31,1838,37,57,16,57,35,13,0.72,0,0,1,0,32,55,135,136,323,5,19.5,3.07,16,0,0,16,24,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,128,253,255,19,64,21,128,26,0,41,192,42
18:49:31,1719,37,57,16,57,30,13,0.6,0,0,1,0,32,55,135,124,132,5,16,3.074,16,0,0,16,19,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,127,189,255,19,64,21,128,26,0,41,192,42
18:49:31,1361,37,57,16,57,31,13,0.58,0,0,1,0,32,55,135,129,227,5,14,3.084,16,0,0,16,18,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,126,157,255,19,64,21,128,26,0,41,192,42
18:49:32,1096,37,57,16,57,37,13,0.58,0,0,1,0,32,55,135,134,439,5,14,3.062,16,0,0,16,18,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,125,250,255,19,64,21,128,26,0,41,192,42
18:49:32,951,38,57,16,57,44,13,0.58,0,0,1,0,32,55,135,134,520,5,14,3.064,16,0,0,16,18,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,126,26,255,19,64,21,128,26,0,41,192,42
18:49:33,1003,38,57,16,57,43,13.1,0.58,0,0,1,0,32,55,135,134,450,5,14,3.06,16,0,0,16,18,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,126,95,255,19,64,21,128,26,0,41,192,42
18:49:33,1075,38,57,16,57,40,13.1,0.58,0,0,1,0,32,55,135,134,410,5,14,3.158,16,0,0,16,18,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,126,65,255,19,64,21,128,26,0,41,192,42
18:49:34,1033,38,57,16,57,41,13.1,0.58,0,0,1,0,32,55,135,134,452,5,14,3.14,16,0,0,16,18,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,126,102,255,19,64,21,128,26,0,41,192,42
18:49:34,1069,38,57,16,57,40,13.1,0.58,0,0,1,0,32,55,135,134,405,5,14,3.138,16,0,0,16,18,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,126,92,255,19,64,21,128,26,0,41,192,42
18:49:35,1038,38,57,16,57,40,13.1,0.58,0,0,1,0,32,55,135,134,432,5,14,3.136,16,0,0,16,18,255,146,64,86,255,255,1,0,121,100,0,255,121,255,255,53,136,126,69,255,19,64,21,128,26,0,41,192,42
18:49:35,1044,38,57,16,57,42,13.1,0.58,0,0,1,0,32,55,135,134,437,5,14,3.13,16,0,0,16,18,255,146,64,86,255,255,1,0,121,100,0,255,121,255,255,53,136,126,78,255,19,64,21,128,26,0,41,192,42
18:49:35,1041,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,431,5,14,3.134,16,0,0,16,18,255,146,64,86,255,255,1,0,121,100,0,255,121,255,255,53,136,126,121,255,19,64,21,128,26,0,41,192,42
18:49:36,1091,38,57,16,57,39,13,0.58,0,0,1,0,32,55,135,134,384,5,14,3.13,16,0,0,16,18,255,146,64,86,255,255,1,0,121,100,0,255,121,255,255,53,136,126,118,255,19,64,21,128,26,0,41,192,42
18:49:36,1062,38,57,16,57,39,13,0.58,0,0,1,0,32,55,135,134,429,5,14,3.216,16,0,0,16,18,255,146,64,85,255,255,1,0,121,100,0,255,121,255,255,53,136,126,49,255,19,64,21,128,26,0,41,192,42
18:49:37,1019,38,57,16,57,42,13,0.58,0,0,1,0,32,55,135,134,458,5,14,3.204,16,0,0,16,18,255,146,64,85,255,255,1,0,121,100,0,255,121,255,255,53,136,126,46,255,19,64,21,128,26,0,41,192,42
18:49:37,1011,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,457,5,14,3.206,16,0,0,16,18,255,146,64,84,255,255,1,0,121,100,0,255,121,255,255,53,136,126,73,255,19,64,21,128,26,0,41,192,42
18:49:38,1029,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,450,5,14,3.204,16,0,0,16,18,255,146,64,84,255,255,1,0,121,100,0,255,121,255,255,53,136,126,56,255,19,64,21,128,26,0,41,192,42
18:49:38,1030,38,57,16,57,42,13,0.58,0,0,1,0,32,55,135,134,440,5,14,3.206,16,0,0,16,18,255,146,64,83,255,255,1,0,121,100,0,255,121,255,255,53,136,126,70,255,19,64,21,128,26,0,41,192,42
18:49:39,1047,38,57,16,57,42,13,0.58,0,0,1,0,32,55,135,134,424,5,14,3.206,16,0,0,16,18,255,146,64,82,255,255,1,0,121,100,0,255,121,255,255,53,136,126,85,255,19,64,21,128,26,0,41,192,42
18:49:39,1055,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,418,5,14,3.206,16,0,0,16,18,255,146,64,82,255,255,1,0,121,100,0,255,121,255,255,53,136,126,97,255,19,64,21,128,26,0,41,192,42
18:49:39,1067,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,406,5,14,3.206,16,0,0,16,18,255,146,64,82,255,255,1,0,121,100,0,255,121,255,255,53,136,126,107,255,19,64,21,128,26,0,41,192,42
18:49:40,1080,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,406,5,14,3.21,16,0,0,16,18,255,146,64,81,255,255,1,0,121,100,0,255,121,255,255,53,136,126,94,255,19,64,21,128,26,0,41,192,42
18:49:40,1071,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,398,5,14,3.206,16,0,0,16,18,255,146,64,81,255,255,1,0,121,100,0,255,121,255,255,53,136,126,102,255,19,64,21,128,26,0,41,192,42
18:49:41,1077,38,57,16,57,40,13,0.58,0,0,1,0,32,55,135,134,398,5,14,3.206,16,0,0,16,18,255,146,64,81,255,255,1,0,121,100,0,255,121,255,255,53,136,126,97,255,19,64,21,128,26,0,41,192,42
18:49:41,1066,38,57,16,57,40,13,0.58,0,0,1,0,32,55,135,134,403,5,14,3.204,16,0,0,16,18,255,146,64,81,255,255,1,0,121,100,0,255,121,255,255,53,136,126,99,255,19,64,21,128,26,0,41,192,42
18:49:42,1070,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,419,5,14,3.202,16,0,0,16,18,255,146,64,80,255,255,1,0,121,100,0,255,121,255,255,53,136,126,73,255,19,64,21,128,26,0,41,192,42
18:49:42,1034,38,57,16,57,42,13,0.58,0,0,1,0,32,55,135,134,430,5,14,3.202,16,0,0,16,18,255,146,64,79,255,255,1,0,121,100,0,255,121,255,255,53,136,126,107,255,19,64,21,128,26,0,41,192,42
18:49:43,1066,38,57,16,57,39,13,0.58,0,0,1,0,32,55,135,134,401,5,14,3.198,16,0,0,16,18,255,146,64,78,255,255,1,0,121,100,0,255,121,255,255,53,136,126,119,255,19,64,21,128,26,0,41,192,42
18:49:43,1054,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,429,5,14,3.196,16,0,0,16,18,255,146,64,79,255,255,1,0,121,100,0,255,121,255,255,53,136,126,89,255,19,64,21,128,26,0,41,192,42
18:49:44,1081,38,57,16,57,40,13,0.58,0,0,1,0,32,55,135,134,376,5,14,3.122,16,0,0,16,18,255,146,64,78,255,255,1,0,121,100,0,255,121,255,255,53,136,126,144,255,19,64,21,128,26,0,41,192,42
18:49:44,1100,38,57,16,57,40,13,0.58,0,0,1,0,32,55,135,134,388,5,14,3.114,16,0,0,16,18,255,146,64,81,255,255,1,0,121,100,0,255,121,255,255,53,136,126,72,255,19,64,21,128,26,0,41,192,42
18:49:44,1006,38,57,16,57,41,13,0.58,0,0,1,0,32,55,135,134,508,5,14,3.118,16,0,0,16,19,255,146,64,80,255,255,1,0,121,100,0,255,121,255,255,53,136,125,86,255,19,64,21,128,26,0,41,192,42
18:49:45,732,38,57,17,57,57,13,0.62,0,0,1,0,32,55,135,134,743,5,10.5,3.146,16,0,0,16,20,255,146,64,77,255,255,1,0,121,100,0,255,121,255,255,53,136,125,52,255,19,64,21,128,26,0,41,192,42
18:49:45,869,38,57,17,57,75,13,0.9,0,0,1,0,32,55,135,137,219,5,19.5,3.118,16,0,0,16,32,255,146,64,78,255,255,1,0,121,100,0,255,121,255,255,53,136,129,142,255,19,64,21,128,26,0,41,192,42
18:49:46,1858,38,57,17,57,48,13,0.68,0,0,1,0,32,55,135,132,142,5,18,3.126,16,0,0,16,23,255,146,64,90,255,255,1,0,121,100,0,255,121,255,255,53,136,126,129,255,19,64,21,128,26,0,41,192,42
18:49:46,809,38,57,17,57,66,13,0.82,0,0,1,0,32,55,135,135,796,5,14.5,3.176,16,0,0,16,28,255,146,64,87,255,255,1,0,121,100,0,255,121,255,255,53,136,124,152,255,19,64,21,128,26,0,41,192,42
18:49:47,609,38,57,16,57,82,13,0.78,0,0,1,0,32,55,135,134,762,5,14,3.162,16,0,0,16,26,255,146,64,77,255,255,1,0,121,100,0,255,121,255,255,53,136,126,105,255,19,64,21,128,26,0,41,192,42
18:49:47,1025,38,57,16,57,48,13,0.58,0,0,1,0,32,55,135,134,526,5,14,3.128,16,0,0,16,18,255,146,64,122,255,255,1,0,121,100,0,255,121,255,255,53,136,125,224,255,19,64,21,128,26,0,41,192,42
18:49:48,961,38,57,16,57,44,13,0.58,0,0,1,0,32,55,135,134,510,5,14,3.116,16,0,0,16,18,255,146,64,105,255,255,1,0,121,100,0,255,121,255,255,53,136,125,211,255,19,64,21,128,26,0,41,192,42
18:49:48,874,38,57,16,57,47,13,0.58,0,0,1,0,32,55,135,134,608,5,14,3.04,16,0,0,16,18,255,146,64,88,255,255,1,0,121,100,0,255,121,255,255,53,136,125,126,255,19,64,21,128,26,0,41,192,42
18:49:48,825,38,57,16,57,49,13.1,0.58,0,0,1,0,32,55,135,134,677,5,14,3.048,16,0,0,16,18,255,146,64,81,255,255,1,1,121,97,0,255,121,255,255,53,136,125,113,255,19,64,21,128,26,0,41,192,42
18:49:49,861,38,57,17,57,52,13.1,0.6,0,0,1,0,32,55,135,134,613,5,6,3.05,16,0,0,16,21,255,146,64,75,255,255,1,1,121,97,0,255,121,255,255,53,136,125,61,255,19,64,21,128,26,0,41,192,42
18:49:49,743,38,57,17,57,69,13.1,0.7,0,0,1,0,32,55,135,134,794,5,15,3.096,16,0,0,16,23,255,146,64,71,255,255,1,1,121,96,0,255,121,255,255,53,136,124,200,255,19,64,21,128,26,0,41,192,42
18:49:50,767,38,57,16,57,73,13.1,0.7,0,0,1,0,32,55,135,134,638,5,15,3.052,16,0,0,16,23,255,146,64,67,255,255,1,1,121,95,0,255,121,255,255,53,136,126,37,255,19,64,21,128,26,0,41,192,42
18:49:50,1054,40,57,16,57,59,13.1,0.7,0,0,1,0,32,55,135,134,360,5,12,3.044,16,0,0,16,23,255,146,64,65,255,255,1,1,121,94,0,255,121,255,255,53,136,126,187,255,19,64,21,128,26,0,41,192,42
18:49:51,1110,38,57,16,57,58,13.1,0.78,0,0,1,0,32,55,135,134,286,5,15.5,3.024,16,0,0,16,27,255,146,64,63,255,255,1,1,121,93,0,255,121,255,255,53,136,127,114,255,19,64,21,128,26,0,41,192,42
18:49:51,1234,40,57,16,57,56,13.1,0.78,0,0,1,0,32,55,135,134,166,5,15,3.034,16,0,0,16,27,255,146,64,60,255,255,1,1,121,92,0,255,121,255,255,53,136,127,180,255,19,64,21,128,26,0,41,192,42
18:49:52,1377,40,57,16,57,53,13.1,0.8,0,0,1,0,32,55,135,134,15,5,15.5,3.03,16,0,0,16,27,255,146,64,59,255,255,1,1,121,98,0,255,121,255,255,53,136,128,2,255,19,64,21,128,26,0,41,192,42
18:49:52,1509,40,57,16,57,50,13.1,0.8,0,0,1,0,32,55,135,133,93,5,15,3.036,16,0,0,16,27,255,146,64,59,255,255,1,1,121,99,0,255,121,255,255,53,136,128,126,255,19,64,21,128,26,0,41,192,42
18:49:53,1651,40,57,16,57,48,13.1,0.8,0,0,1,0,32,55,135,133,180,5,16.5,3.032,16,0,0,16,27,255,146,64,60,255,255,1,1,121,100,0,255,121,255,255,53,136,128,227,255,19,64,21,128,26,0,41,192,42
18:49:53,1716,40,57,16,57,46,13.1,0.8,0,0,1,0,32,55,135,133,286,5,17.5,3.036,16,0,0,16,27,255,146,64,60,255,255,1,1,121,101,0,255,121,255,255,53,136,129,76,255,19,64,21,128,26,0,41,192,42
18:49:53,1826,40,57,16,57,43,13.1,0.8,0,0,1,0,32,55,135,133,366,5,18,3.038,16,0,0,16,27,255,146,64,62,255,255,1,1,121,101,0,255,121,255,255,53,136,129,160,255,19,64,21,128,26,0,41,192,42
18:49:54,1896,40,57,16,57,42,13.1,0.8,0,0,1,0,32,55,135,133,440,5,19,3.036,16,0,0,16,27,255,146,64,73,255,255,1,1,121,102,0,255,121,255,255,53,136,129,218,255,19,64,21,128,26,0,41,192,42
18:49:54,1954,40,57,17,57,42,13.2,0.8,0,0,1,0,32,55,135,133,494,5,20,3.048,16,0,0,16,27,255,146,64,78,255,255,1,1,121,103,0,255,121,255,255,53,136,130,14,255,19,64,21,128,26,0,41,192,42
18:49:55,2019,40,57,17,57,41,13.1,0.8,0,0,1,0,32,55,135,133,557,5,20.5,3.044,16,0,0,16,27,255,146,64,121,255,255,1,1,121,101,0,255,121,255,255,53,136,130,65,255,19,64,21,128,26,0,41,192,42
18:49:55,2074,40,57,17,57,39,13.2,0.8,0,0,1,0,32,55,135,133,604,5,20.5,3.048,16,0,0,16,28,255,146,64,136,255,255,1,1,121,100,0,255,121,255,255,53,136,130,110,255,19,64,21,128,26,0,41,192,42
18:49:56,2122,40,57,17,57,38,13.2,0.8,0,0,1,0,32,55,135,133,656,5,21,3.04,16,0,0,16,27,255,146,64,143,255,255,1,1,121,99,0,255,121,255,255,53,136,130,163,255,19,64,21,128,26,0,41,192,42
18:49:56,2148,40,57,17,57,38,13.2,0.8,0,0,1,0,32,55,135,133,670,5,21,3.04,16,0,0,16,28,255,146,64,113,255,255,1,1,121,98,0,255,121,255,255,53,136,130,167,255,19,64,21,128,26,0,41,192,42
18:49:57,2157,40,57,17,57,38,13.2,0.8,0,0,1,0,32,55,135,133,690,5,21.5,3.042,16,0,0,16,27,255,146,64,102,255,255,1,1,121,97,0,255,121,255,255,53,136,130,154,255,19,64,21,128,26,0,41,192,42
18:49:57,2136,40,57,17,57,38,13.2,0.8,0,0,1,0,32,55,135,133,658,5,21,3.04,16,0,0,16,27,255,146,64,87,255,255,1,1,121,96,0,255,121,255,255,53,136,130,141,255,19,64,21,128,26,0,41,192,42
18:49:58,2144,40,57,17,57,37,13.2,0.8,0,0,1,0,32,55,135,133,691,5,21.5,3.038,16,0,0,16,27,255,146,64,81,255,255,1,1,121,96,0,255,121,255,255,53,136,130,145,255,19,64,21,128,26,0,41,192,42
18:49:58,2156,40,57,17,57,37,13.2,0.78,0,0,1,0,32,55,135,132,696,5,21.5,3.04,16,0,0,16,27,255,146,64,79,255,255,1,1,121,95,0,255,121,255,255,53,136,130,145,255,19,64,21,128,26,0,41,192,42
18:49:59,2121,40,57,17,57,36,13.2,0.78,0,0,1,0,32,55,135,132,627,5,20.5,3.044,16,0,0,16,27,255,146,64,77,255,255,1,1,121,94,0,255,121,255,255,53,136,130,120,255,19,64,21,128,26,0,41,192,42
18:49:59,2124,40,57,17,57,36,13.2,0.78,0,0,1,0,32,55,135,132,617,5,20.5,3.04,16,0,0,16,26,255,146,64,70,255,255,1,1,121,91,0,255,121,255,255,53,136,130,110,255,19,64,21,128,26,0,41,192,42
18:50:00,2060,40,57,17,57,34,13.2,0.74,0,0,1,0,32,55,135,130,526,5,20,3.028,16,0,0,16,25,255,146,64,65,255,255,1,1,121,90,0,255,121,255,255,53,136,130,35,255,19,64,21,128,26,0,41,192,42
18:50:00,1993,40,57,17,57,34,13.2,0.74,0,0,1,0,32,55,135,130,495,5,20,3.03,16,0,0,16,25,255,146,64,62,255,255,1,1,121,89,0,255,121,255,255,53,136,129,238,255,19,64,21,128,26,0,41,192,42
18:50:00,1939,40,57,17,57,35,13.2,0.74,0,0,1,0,32,55,135,130,452,5,20,3.026,16,0,0,16,25,255,146,64,57,255,255,1,1,121,93,0,255,121,255,255,53,136,129,216,255,19,64,21,128,26,0,41,192,42
18:50:01,1907,40,57,17,57,34,13.2,0.72,0,0,1,0,32,55,135,129,416,5,20,3.026,16,0,0,16,24,255,146,64,55,255,255,1,1,121,94,0,255,121,255,255,53,136,129,122,255,19,64,21,128,26,0,41,192,42
18:50:01,1853,40,57,17,57,34,13.2,0.7,0,0,1,0,32,55,135,128,401,5,19.5,3.028,16,0,0,16,23,255,146,64,54,255,255,1,1,121,95,0,255,121,255,255,53,136,129,85,255,19,64,21,128,26,0,41,192,42
18:50:02,1808,40,57,17,57,34,13.2,0.68,0,0,1,0,32,55,135,127,338,5,19.5,3.02,16,0,0,16,22,255,146,64,53,255,255,1,1,121,96,0,255,121,255,255,53,136,129,37,255,19,64,21,128,26,0,41,192,42
18:50:02,1731,40,57,17,57,26,13.2,0.52,0,0,1,0,32,55,135,123,140,5,15,3.032,16,0,0,16,15,255,146,64,134,255,255,1,1,121,95,0,255,121,255,255,53,136,127,132,255,19,64,21,128,26,0,41,192,42
18:50:03,1220,40,57,17,57,32,13.2,0.56,0,0,1,0,32,55,135,134,343,5,14,3.092,16,0,0,16,18,255,146,64,112,255,255,1,1,121,95,0,255,121,255,255,53,136,125,227,255,19,64,21,128,26,0,41,192,42
18:50:03,884,40,57,17,57,44,13.2,0.58,0,0,1,0,32,55,135,134,660,5,14,3.106,16,0,0,16,18,255,146,64,71,255,255,1,1,121,94,0,255,121,255,255,53,136,125,50,255,19,64,21,128,26,0,41,192,42
18:50:04,765,40,57,17,57,53,13.2,0.58,0,0,1,0,32,55,135,134,693,5,16,3.102,16,0,0,16,18,255,146,64,60,255,255,1,1,121,93,0,255,121,255,255,53,136,125,170,255,19,64,21,128,26,0,41,192,42
18:50:04,919,40,57,17,57,47,13.2,0.58,0,0,1,0,32,55,135,134,512,5,14,3.094,16,0,0,16,18,255,146,64,54,255,255,1,1,121,95,0,255,121,255,255,53,136,126,70,255,19,64,21,128,26,0,41,192,42
18:50:04,1002,40,57,17,57,43,13.2,0.58,0,0,1,0,32,55,135,134,480,5,14,3.09,16,0,0,16,18,255,146,64,50,255,255,1,1,121,95,0,255,121,255,255,53,136,125,250,255,19,64,21,128,26,0,41,192,42
18:50:05,918,40,57,17,57,46,13.1,0.58,0,0,1,0,32,55,135,134,545,5,14,3.086,16,0,0,16,18,255,146,64,47,255,255,1,1,121,96,0,255,121,255,255,53,136,125,182,255,19,64,21,128,26,0,41,192,42
18:50:05,881,40,57,17,57,49,13.2,0.58,0,0,1,0,32,55,135,134,602,5,14,3.088,16,0,0,16,18,255,146,64,44,255,255,1,1,121,97,0,255,121,255,255,53,136,125,248,255,19,64,21,128,26,0,41,192,42
18:50:06,969,40,57,17,57,45,13.1,0.58,0,0,1,0,32,55,135,134,483,5,14,3.078,16,0,0,16,18,255,146,64,42,255,255,1,1,121,97,0,255,121,255,255,53,136,126,93,255,19,64,21,128,26,0,41,192,42
18:50:06,1081,40,57,17,57,39,13.1,0.58,0,0,1,0,32,55,135,134,388,5,14,3.094,16,0,0,16,18,255,146,64,40,255,255,1,1,121,98,0,255,121,255,255,53,136,126,115,255,19,64,21,128,26,0,41,192,42
18:50:07,1094,40,57,17,57,39,13.1,0.58,0,0,1,0,32,55,135,134,380,5,14,3.086,16,0,0,16,18,255,146,64,38,255,255,1,1,121,98,0,255,121,255,255,53,136,126,109,255,19,64,21,128,26,0,41,192,42
18:50:07,1056,40,57,17,57,39,13.1,0.58,0,0,1,0,32,55,135,134,408,5,14,3.092,16,0,0,16,18,255,146,64,37,255,255,1,1,121,99,0,255,121,255,255,53,136,126,138,255,19,64,21,128,26,0,41,192,42
18:50:08,1109,40,57,17,57,38,13.1,0.58,0,0,1,0,32,55,135,134,355,5,14,3.09,16,0,0,16,18,255,146,64,36,255,255,1,1,121,100,0,255,121,255,255,53,136,126,157,255,19,64,21,128,26,0,41,192,42
18:50:08,1130,40,57,17,57,39,13.1,0.58,0,0,1,0,32,55,135,134,342,5,14,3.09,16,0,0,16,18,255,146,64,35,255,255,1,1,121,101,0,255,121,255,255,53,136,126,181,255,19,64,21,128,26,0,41,192,42
18:50:09,1151,40,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,321,5,14,3.074,16,0,0,16,18,255,146,64,34,255,255,1,1,121,101,0,255,121,255,255,53,136,126,208,255,19,64,21,128,26,0,41,192,42
18:50:09,1162,40,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,328,5,14,3.092,16,0,0,16,18,255,146,64,33,255,255,1,1,121,102,0,255,121,255,255,53,136,126,173,255,19,64,21,128,26,0,41,192,42
18:50:09,1137,40,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,317,5,14,3.074,16,0,0,16,18,255,146,64,33,255,255,1,1,121,102,0,255,121,255,255,53,136,126,190,255,19,64,21,128,26,0,41,192,42
18:50:10,1157,40,57,17,57,38,13.1,0.58,0,0,1,0,32,55,135,134,316,5,14,3.092,16,0,0,16,18,255,146,64,32,255,255,1,1,121,102,0,255,121,255,255,53,136,126,203,255,19,64,21,128,26,0,41,192,42
18:50:10,1166,40,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,303,5,14,3.084,16,0,0,16,18,255,146,64,32,255,255,1,1,121,103,0,255,121,255,255,53,136,126,218,255,19,64,21,128,26,0,41,192,42
18:50:11,1190,40,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,283,5,14,3.092,16,0,0,16,18,255,146,64,32,255,255,1,1,121,103,0,255,121,255,255,53,136,126,209,255,19,64,21,128,26,0,41,192,42
18:50:11,1177,40,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,289,5,14,3.094,16,0,0,16,18,255,146,64,31,255,255,1,1,121,104,0,255,121,255,255,53,136,126,222,255,19,64,21,128,26,0,41,192,42
18:50:12,1185,40,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,285,5,14,3.07,16,0,0,16,18,255,146,64,31,255,255,1,1,121,105,0,255,121,255,255,53,136,126,225,255,19,64,21,128,26,0,41,192,42
18:50:12,1201,40,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,271,5,14,3.082,16,0,0,16,18,255,146,64,32,255,255,1,1,121,106,0,255,121,255,255,53,136,126,234,255,19,64,21,128,26,0,41,192,42
18:50:13,1200,40,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,275,5,14,3.09,16,0,0,16,18,255,146,64,31,255,255,1,1,121,106,0,255,121,255,255,53,136,126,235,255,19,64,21,128,26,0,41,192,42
18:50:13,1199,40,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,268,5,14,3.088,16,0,0,16,18,255,146,64,114,255,255,1,1,121,105,0,255,121,255,255,53,136,126,233,255,19,64,21,128,26,0,41,192,42
18:50:14,1197,40,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,285,5,14,3.078,16,0,0,16,18,255,146,64,59,255,255,1,1,121,106,0,255,121,255,255,53,136,126,223,255,19,64,21,128,26,0,41,192,42
18:50:14,1190,40,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,283,5,14,3.07,16,0,0,16,18,255,146,64,47,255,255,1,1,121,107,0,255,121,255,255,53,136,126,240,255,19,64,21,128,26,0,41,192,42
18:50:14,1196,40,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,282,5,14,3.082,16,0,0,16,18,255,146,64,45,255,255,1,1,121,107,0,255,121,255,255,53,136,126,237,255,19,64,21,128,26,0,41,192,42
18:50:15,1204,40,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,272,5,14,3.086,16,0,0,16,18,255,146,64,62,255,255,1,1,121,106,0,255,121,255,255,53,136,126,242,255,19,64,21,128,26,0,41,192,42
